date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized
2021-06-20,HRV,Europe,Croatia,359173.0,58.0,87.14299999999999,8174.0,5.0,6.0,0.64,0.019,288.0,70.56,,159.92,2359472.0,1450798.0,908674.0,,31379.0,4081657.0,73.726,2359472.0,1450798.0,908674.0,0.01573887505757353,0.8226472068444892,0.6652737800202265,0.7064197927362924,0.485391967896267
2021-06-21,HRV,Europe,Croatia,359184.0,11.0,86.14299999999999,8182.0,8.0,4.2860000000000005,0.65,0.019,282.0,69.09,,,2379658.0,1455647.0,924011.0,20186.0,30683.0,4081657.0,73.726,2379658.0,1455647.0,924011.0,0.01555796844771636,0.8234524408656266,0.6652941546919166,0.7088010222246448,0.4936934069675364
2021-06-22,HRV,Europe,Croatia,359259.0,75.0,83.14299999999999,8188.0,6.0,4.0,0.64,0.019,253.0,61.985,,,2389633.0,1456750.0,932833.0,9975.0,27583.0,4081657.0,73.726,2389633.0,1456750.0,932833.0,0.01501524861814486,0.8240563663814797,0.6654330729079844,0.7093426794994752,0.4984684800252881
2021-06-23,HRV,Europe,Croatia,359302.0,43.0,68.429,8190.0,2.0,4.0,0.63,0.018000000000000002,251.0,61.495,,,2424695.0,1462287.0,962408.0,35062.0,29357.0,4081657.0,73.726,2424695.0,1462287.0,962408.0,0.012353388760706506,0.824257674886764,0.6655127193518633,0.7120617695545396,0.5144765037934822
2021-06-24,HRV,Europe,Croatia,359403.0,101.0,69.286,8192.0,2.0,3.8569999999999998,0.72,0.018000000000000002,241.0,59.045,,,,,,,27856.0,4081657.0,73.726,2463803.5,1467497.5,996306.0,0.0125084257253541,0.8244589833920484,0.6656997958828346,0.7146205231633374,0.5328244324391033
2021-06-25,HRV,Europe,Croatia,359521.0,118.0,70.0,8196.0,4.0,4.0,0.8,0.018000000000000002,209.0,51.205,,,2502912.0,1472708.0,1030204.0,,26355.0,4081657.0,73.726,2502912.0,1472708.0,1030204.0,0.012637593044792117,0.824861600402617,0.6659183605427813,0.717179276772135,0.5511723610847243
2021-06-26,HRV,Europe,Croatia,359607.0,86.0,70.286,8197.0,1.0,4.0,0.82,0.019,208.0,50.96,,,2524626.0,1476642.0,1047984.0,21714.0,26525.0,4081657.0,73.726,2524626.0,1476642.0,1047984.0,0.012689332335211266,0.8249622546552593,0.6660776534305392,0.7191111713498167,0.560796119752467
2021-06-27,HRV,Europe,Croatia,359652.0,45.0,68.429,8200.0,3.0,3.714,0.85,0.019,196.0,48.02,,94.544,2529612.0,1478516.0,1051096.0,4986.0,24306.0,4081657.0,73.726,2529612.0,1478516.0,1051096.0,0.012353388760706506,0.8252642174131858,0.6661610043601798,0.7200314485329828,0.5624805481537052
2021-06-28,HRV,Europe,Croatia,359666.0,14.0,68.857,8202.0,2.0,2.8569999999999998,0.89,0.019,195.0,47.775,,,2545040.0,1482581.0,1062459.0,15428.0,23626.0,4081657.0,73.726,2545040.0,1482581.0,1062459.0,0.012430816789725374,0.8254655259184701,0.6661869357605125,0.7220276741197331,0.5686309851470438
2021-06-29,HRV,Europe,Croatia,359736.0,70.0,68.143,8205.0,3.0,2.4290000000000003,0.92,0.018000000000000002,181.0,44.345,,,2573481.0,1488707.0,1084774.0,28441.0,26264.0,4081657.0,73.726,2573481.0,1488707.0,1084774.0,0.012301649470287357,0.8257674886763966,0.6663165927621758,0.7250360081774042,0.5807093976707041
2021-06-30,HRV,Europe,Croatia,359872.0,136.0,81.429,8206.0,1.0,2.286,0.97,0.02,159.0,38.955,,,,,,,24099.0,4081657.0,73.726,2593385.6666666665,1492782.0,1100603.6666666667,0.014705174688849678,0.8258681429290388,0.6665684977939789,0.7270371445282056,0.5892775018209184
2021-07-01,HRV,Europe,Croatia,359975.0,103.0,81.714,8209.0,3.0,2.4290000000000003,0.98,0.02,151.0,36.995,,,,,,,21355.0,4081657.0,73.726,2613290.3333333335,1496857.0,1116433.3333333333,0.01475673307265897,0.8261701056869654,0.666759278810712,0.729038280879007,0.5978456059711327
2021-07-02,HRV,Europe,Croatia,360067.0,92.0,78.0,8212.0,3.0,2.286,1.0,0.019,139.0,34.055,,,2633195.0,1500932.0,1132263.0,,18612.0,4081657.0,73.726,2633195.0,1500932.0,1132263.0,0.014084845923649452,0.8264720684448918,0.6669296851557552,0.7310394172298085,0.606413710121347
2021-07-03,HRV,Europe,Croatia,360181.0,114.0,82.0,8215.0,3.0,2.571,1.02,0.02,131.0,32.095,,,2664327.0,1506223.0,1158104.0,31132.0,19957.0,4081657.0,73.726,2664327.0,1506223.0,1158104.0,0.014808472363078121,0.8267740312028183,0.6671408408441784,0.7336377024892171,0.6204006363155619
2021-07-04,HRV,Europe,Croatia,360237.0,56.0,83.571,8218.0,3.0,2.571,1.01,0.02,141.0,34.545,,85.492,2669307.0,1508083.0,1161224.0,4980.0,19956.0,4081657.0,73.726,2669307.0,1508083.0,1161224.0,0.01509267664716373,0.8270759939607449,0.667244566445509,0.7345511046027117,0.6220893948669318
2021-07-05,HRV,Europe,Croatia,360246.0,9.0,82.85700000000001,8219.0,1.0,2.4290000000000003,1.02,0.02,140.0,34.3,,,2687515.0,1511987.0,1175528.0,18208.0,20354.0,4081657.0,73.726,2687515.0,1511987.0,1175528.0,0.014963509327725714,0.8271766482133871,0.6672612366314371,0.7364682668882402,0.6298317033024432
2021-07-06,HRV,Europe,Croatia,360342.0,96.0,86.571,8221.0,2.0,2.286,1.04,0.021,132.0,32.34,,,2714126.0,1518820.0,1195306.0,26611.0,20092.0,4081657.0,73.726,2714126.0,1518820.0,1195306.0,0.01563539647673523,0.8273779567186714,0.6674390519480039,0.7398237919643202,0.6405369169655823
2021-07-07,HRV,Europe,Croatia,360483.0,141.0,87.286,8224.0,3.0,2.571,1.05,0.022000000000000002,122.0,29.89,,,2741251.0,1526876.0,1214375.0,27125.0,21124.0,4081657.0,73.726,2741251.0,1526876.0,1214375.0,0.015764744702783107,0.8276799194765979,0.6677002181942114,0.7437799034838433,0.6508583710732981
2021-07-08,HRV,Europe,Croatia,360593.0,110.0,88.286,8226.0,2.0,2.4290000000000003,1.03,0.022000000000000002,121.0,29.645,,,,,,,21938.0,4081657.0,73.726,2766853.5,1535282.5,1231571.0,0.015945651312640273,0.8278812279818822,0.6679039649111109,0.7479081372833554,0.6601660287814254
2021-07-09,HRV,Europe,Croatia,360680.0,87.0,87.571,8226.0,0.0,2.0,1.01,0.022000000000000002,115.0,28.175,,,2792456.0,1543689.0,1248767.0,,22752.0,4081657.0,73.726,2792456.0,1543689.0,1248767.0,0.015816303086592397,0.8278812279818822,0.6680651100417496,0.7520363710828676,0.6694736864895527
2021-07-10,HRV,Europe,Croatia,360768.0,88.0,83.85700000000001,8227.0,1.0,1.714,1.01,0.022000000000000002,105.0,25.725,,,2814234.0,1550632.0,1263602.0,21778.0,21415.0,4081657.0,73.726,2814234.0,1550632.0,1263602.0,0.015144415937582882,0.8279818822345245,0.6682281074152693,0.7554459145635091,0.6775034086400569
2021-07-11,HRV,Europe,Croatia,360826.0,58.0,84.14299999999999,8227.0,0.0,1.286,1.04,0.022000000000000002,106.0,25.97,,80.46300000000001,2817143.0,1552689.0,1264454.0,2909.0,21119.0,4081657.0,73.726,2817143.0,1552689.0,1264454.0,0.015196155228002026,0.8279818822345245,0.6683355375023617,0.7564560587288093,0.6779645696290848
2021-07-12,HRV,Europe,Croatia,360841.0,15.0,85.0,8229.0,2.0,1.429,1.08,0.022000000000000002,107.0,26.215,,,2833080.0,1557706.0,1275374.0,15937.0,20795.0,4081657.0,73.726,2833080.0,1557706.0,1275374.0,0.015351192192649622,0.8281831907398088,0.6683633211455753,0.7589197890532193,0.6838752245588795
2021-07-13,HRV,Europe,Croatia,360924.0,83.0,83.14299999999999,8231.0,2.0,1.429,1.12,0.022000000000000002,106.0,25.97,,,2848709.0,1562081.0,1286628.0,15629.0,19226.0,4081657.0,73.726,2848709.0,1562081.0,1286628.0,0.01501524861814486,0.8283844992450932,0.6685170573046904,0.7610682483255521,0.6899666632566734
2021-07-14,HRV,Europe,Croatia,361079.0,155.0,85.14299999999999,8233.0,2.0,1.286,1.19,0.024,111.0,27.195,,,2870866.0,1569371.0,1301495.0,22157.0,18516.0,4081657.0,73.726,2870866.0,1569371.0,1301495.0,0.015377061837859194,0.8285858077503775,0.6688041549512306,0.7646481953187649,0.6980137060077045
2021-07-15,HRV,Europe,Croatia,361218.0,139.0,89.286,8233.0,0.0,1.0,1.23,0.025,110.0,26.95,,,,,,,17394.0,4081657.0,73.726,2888608.0,1576889.0,1311719.0,0.01612655792249744,0.8285858077503775,0.6690616167116763,0.7683401077323416,0.7035476378760398
2021-07-16,HRV,Europe,Croatia,361349.0,131.0,95.571,8234.0,1.0,1.143,1.25,0.027000000000000003,112.0,27.44,,,2906350.0,1584407.0,1321943.0,,16271.0,4081657.0,73.726,2906350.0,1584407.0,1321943.0,0.017263555965449734,0.8286864620030197,0.6693042605290748,0.7720320201459183,0.7090815697443751
2021-07-17,HRV,Europe,Croatia,361488.0,139.0,102.85700000000001,8236.0,2.0,1.286,1.25,0.027999999999999997,130.0,31.85,,,2915530.0,1588753.0,1326777.0,9180.0,14471.0,4081657.0,73.726,2915530.0,1588753.0,1326777.0,0.018581641524869054,0.8288877705083041,0.6695617222895205,0.7741662382025031,0.7116980629614655
2021-07-18,HRV,Europe,Croatia,361595.0,107.0,109.85700000000001,8238.0,2.0,1.571,1.26,0.03,121.0,29.645,,88.509,2917001.0,1589579.0,1327422.0,1471.0,14265.0,4081657.0,73.726,2917001.0,1589579.0,1327422.0,0.019847987793869225,0.8290890790135884,0.6697599122777772,0.7745718673131196,0.7120471813158352
2021-07-19,HRV,Europe,Croatia,361613.0,18.0,110.286,8240.0,2.0,1.571,1.26,0.028999999999999998,125.0,30.625,,,2930768.0,1593590.0,1337178.0,13767.0,13955.0,4081657.0,73.726,2930768.0,1593590.0,1337178.0,0.019925596729497945,0.8292903875188727,0.6697932526496335,0.7765415747739942,0.7173277994014651
2021-07-20,HRV,Europe,Croatia,361759.0,146.0,119.286,8243.0,3.0,1.714,1.28,0.033,121.0,29.645,,,2948798.0,1599146.0,1349652.0,18030.0,14298.0,4081657.0,73.726,2948798.0,1599146.0,1349652.0,0.02155375621821245,0.8295923502767992,0.6700636801102455,0.7792699952807556,0.724079585994346
2021-07-21,HRV,Europe,Croatia,361950.0,191.0,124.429,8244.0,1.0,1.571,1.28,0.034,122.0,29.89,,,2965335.0,1604513.0,1360822.0,16537.0,13496.0,4081657.0,73.726,2965335.0,1604513.0,1360822.0,0.02248415891270786,0.8296930045294414,0.6704174585004984,0.7819056023469523,0.7301255581157569
2021-07-22,HRV,Europe,Croatia,362129.0,179.0,130.143,8245.0,1.0,1.714,1.28,0.035,124.0,30.38,,,2980716.0,1610989.0,1369727.0,15381.0,13158.0,4081657.0,73.726,2980716.0,1610989.0,1369727.0,0.023517859281431713,0.8297936587820836,0.6707490099761803,0.7850858131464099,0.7349455564811253
2021-07-23,HRV,Europe,Croatia,362305.0,176.0,136.571,8245.0,0.0,1.571,1.28,0.036000000000000004,128.0,31.36,,,2997335.0,1617306.0,1380029.0,16619.0,12998.0,4081657.0,73.726,2997335.0,1617306.0,1380029.0,0.024680726969593583,0.8297936587820836,0.6710750047232195,0.788187942797456,0.7405217073132447
2021-07-24,HRV,Europe,Croatia,362496.0,191.0,144.0,8245.0,0.0,1.286,1.26,0.036000000000000004,121.0,29.645,,,,,,,12502.0,4081657.0,73.726,3003043.5,1618872.5,1384171.0,0.026024682174222474,0.8297936587820836,0.6714287831134722,0.7889572139860523,0.7427636425439416
2021-07-25,HRV,Europe,Croatia,362621.0,125.0,146.571,8245.0,0.0,1.0,1.23,0.035,137.0,33.565,,93.538,3008752.0,1620439.0,1388313.0,,13107.0,4081657.0,73.726,3008752.0,1620439.0,1388313.0,0.026489793068165252,0.8297936587820836,0.6716603134735852,0.7897264851746487,0.7450055777746385
2021-07-26,HRV,Europe,Croatia,362648.0,27.0,147.857,8247.0,2.0,1.0,1.21,0.033,138.0,33.81,,,3018451.0,1623475.0,1394976.0,9699.0,12526.0,4081657.0,73.726,3018451.0,1623475.0,1394976.0,0.026722438968441568,0.829994967287368,0.6717103240313697,0.7912173931405464,0.7486120515655929
2021-07-27,HRV,Europe,Croatia,362841.0,193.0,154.571,8247.0,0.0,0.5710000000000001,1.2,0.027999999999999997,143.0,35.035,,,3031563.0,1628084.0,1403479.0,13112.0,11824.0,4081657.0,73.726,3031563.0,1628084.0,1403479.0,0.027937045947022586,0.829994967287368,0.6720678069073842,0.7934807642916737,0.7532144598868424
2021-07-28,HRV,Europe,Croatia,363039.0,198.0,155.571,8249.0,2.0,0.7140000000000001,1.15,0.024,143.0,35.035,,,3042701.0,1632151.0,1410550.0,11138.0,11052.0,4081657.0,73.726,3042701.0,1632151.0,1410550.0,0.028117952556879756,0.8301962757926523,0.6724345509978034,0.7954779720312343,0.7570417713345144
2021-07-29,HRV,Europe,Croatia,363227.0,188.0,156.857,8250.0,1.0,0.7140000000000001,1.15,0.022000000000000002,149.0,36.505,,,,,,,10709.0,4081657.0,73.726,3055679.0,1637776.5,1417902.5,0.02835059845715607,0.8302969300452945,0.6727827726594133,0.7982405223481505,0.7610214499399462
2021-07-30,HRV,Europe,Croatia,363397.0,170.0,156.0,8254.0,4.0,1.286,1.16,0.019,154.0,37.73,,,3068657.0,1643402.0,1425255.0,,10189.0,4081657.0,73.726,3068657.0,1643402.0,1425255.0,0.02819556149250848,0.8306995470558631,0.6730976539491671,0.8010030726650667,0.7650011285453782
2021-07-31,HRV,Europe,Croatia,363615.0,218.0,159.857,8259.0,5.0,2.0,1.17,0.02,150.0,36.75,,,3078364.0,1646466.0,1431898.0,9707.0,10760.0,4081657.0,73.726,3078364.0,1646466.0,1431898.0,0.028893318286727573,0.831202818319074,0.6735014428972043,0.8025077307703072,0.7685967769610033
2021-08-01,HRV,Europe,Croatia,363758.0,143.0,162.429,8263.0,4.0,2.571,1.17,0.02,150.0,36.75,,126.729,3080719.0,1647156.0,1433563.0,2355.0,10281.0,4081657.0,73.726,3080719.0,1647156.0,1433563.0,0.029358610087280208,0.8316054353296427,0.6737663136291736,0.8028465734898295,0.7694979894571671
2021-08-02,HRV,Europe,Croatia,363787.0,29.0,162.714,8266.0,3.0,2.714,1.17,0.02,156.0,38.22,,,3091467.0,1650326.0,1493859.0,10748.0,10431.0,4081657.0,73.726,3091467.0,1650326.0,1493859.0,0.029410168471089498,0.8319073980875693,0.6738200286727198,0.8044032856940112,0.8021343309999237
2021-08-03,HRV,Europe,Croatia,363973.0,186.0,161.714,8267.0,1.0,2.8569999999999998,1.17,0.021,149.0,36.505,,,3099209.0,1653601.0,1498932.0,7742.0,9664.0,4081657.0,73.726,3099209.0,1653601.0,1498932.0,0.02922926186123233,0.8320080523402115,0.6741645458485681,0.8060115609207289,0.8048801874521992
2021-08-04,HRV,Europe,Croatia,364244.0,271.0,172.143,8267.0,0.0,2.571,1.17,0.023,153.0,37.485,,,3109586.0,1656936.0,1506706.0,10377.0,9555.0,4081657.0,73.726,3109586.0,1656936.0,1506706.0,0.031115936895432725,0.8320080523402115,0.6746665036692933,0.8076493007317528,0.809088010842696
2021-08-05,HRV,Europe,Croatia,364491.0,247.0,180.571,8270.0,3.0,2.8569999999999998,1.16,0.025,154.0,37.73,,,3110259.0,1657443.0,1506924.0,673.0,7797.0,4081657.0,73.726,3110259.0,1657443.0,1506924.0,0.03264061780330892,0.832310015098138,0.6751240076608767,0.8078982764691409,0.8092060074337853
2021-08-06,HRV,Europe,Croatia,364599.0,108.0,171.71400000000003,8270.0,0.0,2.286,1.14,0.027000000000000003,163.0,39.935,,,3118842.0,1660504.0,1513106.0,8583.0,7169.0,4081657.0,73.726,3118842.0,1660504.0,1513106.0,0.031038327959804005,0.832310015098138,0.6753240498920143,0.8094014613451662,0.8125521309480702
2021-08-07,HRV,Europe,Croatia,364832.0,233.0,173.857,8271.0,1.0,1.714,1.2,0.026000000000000002,166.0,40.67,,,3123548.0,1662342.0,1516479.0,4706.0,6455.0,4081657.0,73.726,3123548.0,1662342.0,1516479.0,0.03142601082472791,0.8324106693507801,0.675755622483265,0.8103040597777486,0.8143778304973557
2021-08-08,HRV,Europe,Croatia,365045.0,213.0,183.857,8272.0,1.0,1.286,1.27,0.026000000000000002,166.0,40.67,,146.845,3125230.0,1663029.0,1517761.0,1682.0,6359.0,4081657.0,73.726,3125230.0,1663029.0,1517761.0,0.03323507692329958,0.8325113236034223,0.6761501502168977,0.8106414292680554,0.8150717370559635
2021-08-09,HRV,Europe,Croatia,365089.0,44.0,186.0,8273.0,1.0,1.0,1.3,0.027999999999999997,190.0,46.55,,,3131892.0,1665334.0,1522586.0,6662.0,5775.0,4081657.0,73.726,3131892.0,1665334.0,1522586.0,0.03362275978822349,0.8326119778560644,0.6762316489036575,0.8117733603818216,0.8176833588541558
2021-08-10,HRV,Europe,Croatia,365335.0,246.0,194.571,8275.0,2.0,1.143,1.33,0.028999999999999998,189.0,46.305,,,3140874.0,1667896.0,1529492.0,8982.0,5952.0,4081657.0,73.726,3140874.0,1667896.0,1529492.0,0.035173310341309265,0.8328132863613489,0.67668730065236,0.8130314981316997,0.8214213609553611
2021-08-11,HRV,Europe,Croatia,365716.0,381.0,210.28599999999997,8275.0,0.0,1.143,1.36,0.031,196.0,48.02,,,3148900.0,1671367.0,1534745.0,8026.0,5616.0,4081657.0,73.726,3148900.0,1671367.0,1534745.0,0.03801625771521464,0.8328132863613489,0.6773930051899847,0.8147360243338179,0.8242646457856002
2021-08-12,HRV,Europe,Croatia,366049.0,333.0,222.571,8278.0,3.0,1.143,1.36,0.032,192.0,47.04,,,3157783.0,1674878.0,1540880.0,8883.0,6789.0,4081657.0,73.726,3157783.0,1674878.0,1540880.0,0.04023869541730994,0.8331152491192754,0.6780098020693258,0.8164601935921403,0.8275853296678614
2021-08-13,HRV,Europe,Croatia,366357.0,308.0,251.143,8280.0,2.0,1.429,1.37,0.035,199.0,48.755,,,3166258.0,1678479.0,1546645.0,8475.0,6774.0,4081657.0,73.726,3166258.0,1678479.0,1546645.0,0.045407559074148916,0.8333165576245597,0.6785802928766445,0.8182285597269221,0.8307057441065304
2021-08-14,HRV,Europe,Croatia,366724.0,367.0,270.286,8282.0,2.0,1.571,1.37,0.038,192.0,47.04,,,,,,,6376.0,4081657.0,73.726,3168177.0,1679105.0,1548263.0,0.04887065430664467,0.833517866129844,0.6792600660139364,0.8185359735565176,0.8315815169706703
2021-08-15,HRV,Europe,Croatia,367022.0,298.0,282.42900000000003,8283.0,1.0,1.571,1.37,0.039,192.0,47.04,,176.013,3170096.0,1679731.0,1549881.0,,6409.0,4081657.0,73.726,3170096.0,1679731.0,1549881.0,0.05106740327014025,0.8336185203824862,0.6798120343924459,0.8188433873861132,0.8324572898348103
2021-08-16,HRV,Europe,Croatia,367068.0,46.0,282.714,8285.0,2.0,1.714,1.36,0.037000000000000005,212.0,51.94,,,3176538.0,1682143.0,1554491.0,6442.0,6378.0,4081657.0,73.726,3176538.0,1682143.0,1554491.0,0.05111896165394954,0.8338198288877706,0.6798972375649676,0.8200278636752255,0.8349525388482126
2021-08-17,HRV,Europe,Croatia,367409.0,341.0,296.286,8288.0,3.0,1.857,1.36,0.039,220.0,53.9,,,3182592.0,1684554.0,1558636.0,6054.0,5960.0,4081657.0,73.726,3182592.0,1684554.0,1558636.0,0.053574226162931005,0.8341217916456971,0.6805288523873559,0.8212118488879329,0.8371960978852089
2021-08-18,HRV,Europe,Croatia,367933.0,524.0,316.714,8291.0,3.0,2.286,1.38,0.04,235.0,57.575,,,3191520.0,1688016.0,1564842.0,8928.0,6089.0,4081657.0,73.726,3191520.0,1688016.0,1564842.0,0.05726978638909321,0.8344237544036236,0.6814994276569499,0.822911955402405,0.8405552118498889
2021-08-19,HRV,Europe,Croatia,368419.0,486.0,338.57099999999997,8294.0,3.0,2.286,1.38,0.042,244.0,59.78,,,3200638.0,1691778.0,1571296.0,9118.0,6122.0,4081657.0,73.726,3200638.0,1691778.0,1571296.0,0.061223862160741306,0.8347257171615501,0.6823996176970695,0.8247593848384087,0.8440485604686522
2021-08-20,HRV,Europe,Croatia,368887.0,468.0,361.42900000000003,8295.0,1.0,2.1430000000000002,1.37,0.043,251.0,61.495,,,3208101.0,1694827.0,1576504.0,7463.0,5978.0,4081657.0,73.726,3208101.0,1694827.0,1576504.0,0.06535902544885644,0.8348263714141924,0.6832664673653328,0.8262566767975728,0.8468674882044005
2021-08-21,HRV,Europe,Croatia,369392.0,505.0,381.14300000000003,8298.0,3.0,2.286,1.35,0.045,269.0,65.905,,,3212084.0,1697152.0,1578699.0,3983.0,6272.0,4081657.0,73.726,3212084.0,1697152.0,1578699.0,0.06892541835558064,0.8351283341721188,0.6842018500201895,0.8273984294394411,0.8480555731467906
2021-08-22,HRV,Europe,Croatia,369765.0,373.0,391.85699999999997,8301.0,3.0,2.571,1.34,0.046,275.0,67.375,,242.395,3212783.0,1697583.0,1579035.0,699.0,6098.0,4081657.0,73.726,3212783.0,1697583.0,1579035.0,0.07086365177359032,0.8354302969300453,0.6848927366147669,0.8276100833700412,0.8482374394523227
2021-08-23,HRV,Europe,Croatia,369838.0,73.0,395.714,8303.0,2.0,2.571,1.32,0.046,307.0,75.215,,,3219595.0,1700378.0,1583703.0,6812.0,6151.0,4081657.0,73.726,3219595.0,1700378.0,1583703.0,0.0715614085678094,0.8356316054353297,0.6850279503450729,0.8289826419223086,0.85076408205418
2021-08-24,HRV,Europe,Croatia,370308.0,470.0,414.14300000000003,8306.0,3.0,2.571,1.31,0.046,330.0,80.85,,,3227814.0,1703929.0,1589077.0,8219.0,6460.0,4081657.0,73.726,3227814.0,1703929.0,1589077.0,0.07489533648086714,0.8359335681932563,0.6858985044990981,0.8307264542368352,0.8536728604051614
2021-08-25,HRV,Europe,Croatia,370985.0,677.0,436.0,8310.0,4.0,2.714,1.3,0.048,356.0,87.219,,,,,,,6400.0,4081657.0,73.726,3236318.0,1708181.5,1594177.5,0.07884941225251524,0.8363361852038249,0.6871524729294703,0.8328147566495427,0.8564336017485147
2021-08-26,HRV,Europe,Croatia,371623.0,638.0,457.714,8316.0,6.0,3.1430000000000002,1.3,0.05,378.0,92.609,,,3244822.0,1712434.0,1599278.0,,6312.0,4081657.0,73.726,3244822.0,1712434.0,1599278.0,0.08277761837895377,0.836940110719678,0.6883342038874875,0.8349030590622502,0.859194343091868
2021-08-27,HRV,Europe,Croatia,372219.0,596.0,476.0,8318.0,2.0,3.286,1.28,0.052000000000000005,372.0,91.139,,,3253119.0,1716520.0,1604377.0,8297.0,6431.0,4081657.0,73.726,3253119.0,1716520.0,1604377.0,0.08608567664680192,0.8371414192249623,0.6894381406445065,0.8369095972535078,0.8619542725320716
2021-08-28,HRV,Europe,Croatia,372814.0,595.0,488.85699999999997,8324.0,6.0,3.714,1.27,0.052000000000000005,374.0,91.62899999999999,,,3257094.0,1718925.0,1606701.0,3975.0,6430.0,4081657.0,73.726,3257094.0,1718925.0,1606701.0,0.08841159292973551,0.8377453447408154,0.6905402251586447,0.8380906360077844,0.8632121811453356
2021-08-29,HRV,Europe,Croatia,373191.0,377.0,489.42900000000003,8325.0,1.0,3.429,1.27,0.05,387.0,94.814,,339.957,3258375.0,1719744.0,1607430.0,1281.0,6513.0,4081657.0,73.726,3258375.0,1719744.0,1607430.0,0.08851507151057382,0.8378459989934576,0.6912385207247457,0.8384928275835651,0.8636067660760883
2021-08-30,HRV,Europe,Croatia,373330.0,139.0,498.85699999999997,8331.0,6.0,4.0,1.29,0.055,427.0,104.61399999999999,,,3264851.0,1723136.0,1611262.0,6476.0,6465.0,4081657.0,73.726,3264851.0,1723136.0,1611262.0,0.09022065902830718,0.8384499245093106,0.6914959824851914,0.84015855874968,0.8656809079891812
2021-08-31,HRV,Europe,Croatia,373998.0,668.0,527.143,8334.0,3.0,4.0,1.3,0.057999999999999996,423.0,103.634,,,,,,,6299.0,4081657.0,73.726,3271906.0,1726829.0,1615427.0,0.09533778339472701,0.8387518872672372,0.6927332807296356,0.8419721039137316,0.8679352924015068
2021-09-01,HRV,Europe,Croatia,374803.0,805.0,545.429,8338.0,4.0,4.0,1.29,0.061,440.0,107.79899999999999,,,3278961.0,1730522.0,1619592.0,,6092.0,4081657.0,73.726,3278961.0,1730522.0,1619592.0,0.09864584166257516,0.8391545042778058,0.6942243362487637,0.843785649077783,0.8701896768138323
2021-09-02,HRV,Europe,Croatia,375601.0,798.0,568.286,8349.0,11.0,4.7139999999999995,1.3,0.063,450.0,110.249,,,3286459.0,1734997.0,1624041.0,7498.0,5948.0,4081657.0,73.726,3286459.0,1734997.0,1624041.0,0.10278082404408043,0.8402617010568697,0.6957024260677255,0.8459832159906262,0.8725977815558338
2021-09-03,HRV,Europe,Croatia,376417.0,816.0,599.714,8355.0,6.0,5.2860000000000005,1.31,0.067,457.0,111.964,,,3293563.0,1738722.0,1628334.0,7104.0,5778.0,4081657.0,73.726,3293563.0,1738722.0,1628334.0,0.10846635697867149,0.8408656265727228,0.6972138562585436,0.847812475599641,0.8749214483702669
2021-09-04,HRV,Europe,Croatia,377299.0,882.0,640.714,8362.0,7.0,5.428999999999999,1.3,0.071,469.0,114.904,,,3296797.0,1740837.0,1630259.0,3234.0,5672.0,4081657.0,73.726,3296797.0,1740837.0,1630259.0,0.11588352798281533,0.8415702063412179,0.6988475344795013,0.8488511021964373,0.8759633907457115
2021-09-05,HRV,Europe,Croatia,377838.0,539.0,663.857,8370.0,8.0,6.428999999999999,1.29,0.07400000000000001,485.0,118.824,,406.339,3297256.0,1741244.0,1630465.0,459.0,5554.0,4081657.0,73.726,3297256.0,1741244.0,1630465.0,0.12007024965473974,0.8423754403623553,0.6998458933923088,0.8490509702933149,0.8760748921116032
2021-09-06,HRV,Europe,Croatia,378022.0,184.0,670.2860000000001,8375.0,5.0,6.2860000000000005,1.29,0.075,518.0,126.90899999999999,,,3302352.0,1744048.0,1633388.0,5096.0,5357.0,4081657.0,73.726,3302352.0,1744048.0,1633388.0,0.12123329824951148,0.8428787116255663,0.7001867060823953,0.8504279485332283,0.8776570207159796
2021-09-07,HRV,Europe,Croatia,378726.0,704.0,675.429,8385.0,10.0,7.2860000000000005,1.29,0.075,518.0,126.90899999999999,,,,,,,5193.0,4081657.0,73.726,3308260.0,1747233.0,1633402.8823529412,0.12216370094400687,0.843885254151988,0.701490685070552,0.8519920268834866,0.8776650760687982
2021-09-08,HRV,Europe,Croatia,379963.0,1237.0,737.143,8395.0,10.0,8.142999999999999,1.3,0.08,540.0,132.299,,,3314168.0,1750418.0,,,5030.0,4081657.0,73.726,3314168.0,1750418.0,1633417.7647058824,0.1333281714647321,0.8448917966784097,0.7037819095142309,0.8535561052337449,0.8776731314216167
2021-09-09,HRV,Europe,Croatia,380904.0,941.0,757.571,8405.0,10.0,8.0,1.29,0.08199999999999999,554.0,135.72899999999998,,,3321265.0,1754731.0,,7097.0,4972.0,4081657.0,73.726,3321265.0,1754731.0,1633432.6470588236,0.1370237316908943,0.8458983392048315,0.705524870065162,0.8556741177689612,0.8776811867744353
